baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains
TR232493|c0_g1_i1	183.092530891336	-0.0667175526992711	0.135563331452566	0.00354332049266322	0.145889178211814	tr|A0A5N5L270|A0A5N5L270_PANHP VIT domain-containing protein OS=Pangasianodon hypophthalmus OX=310915 GN=PHYPO_G00111330 PE=4 SV=1	pangasianodon hypophthalmus	No	FALSE	NA					to Inter-alpha-trypsin inhibitor heavy chain H4 precursor (ITI heavy chain H4) (Inter-alpha-inhibitor heavy chain 4) (Inter-alpha-trypsin inhibitor family heavy chain-related protein) (IHRP) (Plasma kallikrein sensitive glycoprotein 120					PFAM (VWA, VIT), SMART (VWA, SIGNAL, TRANS)
TR248591|c0_g3_i1	96.6309398301024	0.380577368369093	0.185826214602788	0.00209840796786054	0.145889178211814				FALSE	NA										
TR208879|c3_g1_i3	481.554978604995	-0.073933753599415	0.145059902935785	0.00375789979460254	0.147770164361358				FALSE	NA										
TR234197|c1_g1_i1	6.46999712994505	3.75060455598599	0.999453339721637	4.61203232672606e-05	0.147770164361358	XP_014293808.2 uncharacterized protein LOC106692390 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA										
TR246528|c1_g1_i1	7.56490423557432	0.00728714188484494	0.104087893462482	0.000355031330356756	0.147770164361358	XP_014274162.1 polycomb protein Sfmbt [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				SFMBT	Polycomb group (PcG) protein that binds to the Polycomb response elements (PREs) found in the regulatory regions of many genes. PcG proteins act by forming multiprotein complexes, which are required to maintain the transcriptionally repressive state of homeotic genes throughout development. PcG proteins are not required to initiate repression, but to maintain it during later stages of development. They probably act via the methylation of histones, rendering chromatin heritably changed in its expressibility. Necessary but not sufficient to recruit a functional PcG repressive complex that represses target genes, suggesting that the recruitment of the distinct PRC1 complex is also required to allow a subsequent repression		GO:0000003(L=1),GO:0006139(L=3),GO:0006325(L=4),GO:0006342(L=6),GO:0006351(L=5),GO:0006355(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0006996(L=3),GO:0007275(L=3),GO:0007276(L=3),GO:0007292(L=5),GO:0007444(L=6),GO:0007446(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009889(L=4),GO:0009890(L=5),GO:0009892(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010558(L=6),GO:0010605(L=5),GO:0010629(L=6),GO:0016043(L=2),GO:0016070(L=4),GO:0016458(L=5),GO:0018130(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019438(L=4),GO:0019953(L=2),GO:0022414(L=2),GO:0031323(L=4),GO:0031324(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032774(L=5),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0035265(L=3),GO:0040007(L=1),GO:0040029(L=6),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044702(L=3),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045814(L=7),GO:0045892(L=8),GO:0045934(L=6),GO:0046483(L=3),GO:0048477(L=4),GO:0048513(L=4),GO:0048519(L=3),GO:0048523(L=4),GO:0048589(L=2),GO:0048609(L=3),GO:0048731(L=4),GO:0048856(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051172(L=5),GO:0051252(L=5),GO:0051253(L=6),GO:0051276(L=4),GO:0060255(L=4),GO:0065007(L=1),GO:0071704(L=2),GO:0071840(L=1),GO:0080090(L=4),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),GO:2000112(L=6),GO:2000113(L=7),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003682(L=3),GO:0005488(L=1),GO:0005515(L=2),GO:0008270(L=6),GO:0035064(L=4),GO:0042393(L=3),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (MBT, SAM_1, SAM_2, SAM_PNT), SMART (MBT, SAM, COIL)
TR286613|c0_g1_i1	89.0651000374024	-0.424691451097559	0.22083054410622	0.00237255649698426	0.147770164361358				FALSE	NA					RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)			GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005856(L=5),GO:0005875(L=6),GO:0015630(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044446(L=3),GO:0044464(L=2),	GO:0000166(L=3),GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003727(L=5),GO:0003729(L=6),GO:0005488(L=1),GO:0008143(L=7),GO:0036094(L=2),GO:0070717(L=6),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (RRM_1), SMART (RRM, COIL)
TR207761|c3_g3_i1	5136.75132694067	-0.346154850923587	0.200708217228671	0.00232698507922601	0.14883856783182	tr|A0A193PBL2|A0A193PBL2_RIPPE ADP/ATP translocase OS=Riptortus pedestris OX=329032 GN=RpANTI1 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				SESB	ADP ATP translocase	4020,5012,5016,5166	GO:0001508(L=4),GO:0003008(L=2),GO:0006810(L=3),GO:0006811(L=4),GO:0006820(L=5),GO:0006839(L=4),GO:0006862(L=6),GO:0006873(L=5),GO:0006874(L=8),GO:0006875(L=7),GO:0006950(L=2),GO:0006979(L=3),GO:0007154(L=2),GO:0007267(L=3),GO:0007268(L=7),GO:0007275(L=3),GO:0007399(L=5),GO:0007416(L=5),GO:0007517(L=6),GO:0007519(L=6),GO:0007528(L=4),GO:0007568(L=3),GO:0007610(L=1),GO:0007626(L=2),GO:0007629(L=4),GO:0008150(L=0),GO:0008340(L=5),GO:0008344(L=3),GO:0009605(L=2),GO:0009612(L=3),GO:0009628(L=2),GO:0009888(L=3),GO:0009987(L=1),GO:0010259(L=4),GO:0014706(L=5),GO:0015711(L=5),GO:0015748(L=4),GO:0015858(L=6),GO:0015865(L=7),GO:0015866(L=7),GO:0015867(L=7),GO:0015868(L=6),GO:0015931(L=5),GO:0016043(L=2),GO:0016192(L=4),GO:0019226(L=4),GO:0019725(L=3),GO:0022607(L=3),GO:0023052(L=1),GO:0030003(L=6),GO:0030154(L=4),GO:0030534(L=3),GO:0032501(L=1),GO:0032502(L=1),GO:0033554(L=3),GO:0034599(L=4),GO:0035637(L=3),GO:0040007(L=1),GO:0040011(L=1),GO:0042221(L=2),GO:0042391(L=3),GO:0042592(L=3),GO:0042692(L=5),GO:0044085(L=2),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044708(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0046716(L=4),GO:0046907(L=3),GO:0048468(L=5),GO:0048489(L=6),GO:0048513(L=4),GO:0048589(L=2),GO:0048731(L=4),GO:0048741(L=7),GO:0048747(L=7),GO:0048856(L=2),GO:0048869(L=3),GO:0048878(L=4),GO:0050801(L=5),GO:0050808(L=3),GO:0050877(L=3),GO:0050896(L=1),GO:0051124(L=7),GO:0051146(L=6),GO:0051179(L=1),GO:0051234(L=2),GO:0051480(L=9),GO:0051503(L=7),GO:0051560(L=9),GO:0051640(L=3),GO:0051641(L=2),GO:0051648(L=4),GO:0051649(L=3),GO:0051650(L=4),GO:0051656(L=3),GO:0051716(L=2),GO:0055001(L=6),GO:0055002(L=7),GO:0055065(L=7),GO:0055074(L=8),GO:0055080(L=6),GO:0055082(L=4),GO:0055085(L=4),GO:0060249(L=4),GO:0060537(L=4),GO:0060538(L=7),GO:0061061(L=3),GO:0065007(L=1),GO:0065008(L=2),GO:0070050(L=4),GO:0070887(L=3),GO:0071702(L=4),GO:0071705(L=4),GO:0071840(L=1),GO:0072503(L=7),GO:0072507(L=7),GO:0097479(L=5),GO:0097480(L=6),GO:1901264(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005811(L=5),GO:0016020(L=1),GO:0016021(L=4),GO:0019866(L=4),GO:0031090(L=3),GO:0031224(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0005215(L=1),GO:0005471(L=6),GO:0015291(L=4),GO:0015297(L=5),GO:0022804(L=3),GO:0022857(L=2),	PFAM (Mito_carr, CH), SMART (TRANS, CH)
TR230829|c4_g1_i3	7.79907934497726	1.41847416712386	0.756933394651093	0.00036609265144833	0.14883856783182				FALSE	NA										
TR275611|c0_g1_i1	24.9515638496589	-0.0325138911603691	0.110933915169078	0.000337458751581957	0.14883856783182	tr|A0A2R7VXL4|A0A2R7VXL4_ONCFA Uncharacterized protein (Fragment) OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS003329 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA					Inherit from biNOG: cytochrome P450		GO:0008150(L=0),GO:0008152(L=1),GO:0044710(L=2),GO:0055114(L=3),		GO:0003674(L=0),GO:0003824(L=1),GO:0004497(L=3),GO:0005488(L=1),GO:0005506(L=6),GO:0009055(L=1),GO:0016491(L=2),GO:0016705(L=3),GO:0020037(L=4),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046906(L=3),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (p450), SMART (TRANS)
TR110347|c0_g1_i1	65.8111603797768	-0.0820898324169334	0.154868229323769	0.00150094056003655	0.150072708311459	XP_014286347.1 prostaglandin reductase 1-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					prostaglandin reductase 1-like		GO:0006082(L=3),GO:0006629(L=3),GO:0006631(L=4),GO:0006690(L=4),GO:0006692(L=5),GO:0006693(L=7),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0019752(L=5),GO:0032787(L=6),GO:0033559(L=5),GO:0043436(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044255(L=3),GO:0044281(L=3),GO:0044710(L=2),GO:0055114(L=3),GO:0071704(L=2),GO:1901568(L=3),		GO:0003674(L=0),GO:0003824(L=1),GO:0005488(L=1),GO:0008270(L=6),GO:0016491(L=2),GO:0016614(L=3),GO:0016616(L=4),GO:0016627(L=3),GO:0016628(L=4),GO:0036132(L=5),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0047522(L=5),	PFAM (ADH_zinc_N)
TR205800|c4_g2_i1	2.77891757804539	-0.0415359666603969	0.116010887433535	0.000367471266042239	0.150072708311459				FALSE	NA										
TR209935|c1_g1_i2	1586.40296192439	-0.0259906532563032	0.108167623521649	0.00401198855626081	0.150072708311459				FALSE	NA										
TR226562|c2_g2_i1	264.101351951387	-0.666677442642706	0.597721867355035	0.00259005104918506	0.150072708311459				FALSE	NA										
TR242970|c0_g2_i1	2.92452091021045	0.0231609139131107	0.107491697869899	0.000367544688963084	0.150072708311459				FALSE	NA										
TR245003|c1_g1_i2	19.719750047819	-0.86254621584447	0.364229578015684	0.000370975146396039	0.150072708311459	XP_024217199.1 protein FAM107B [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Protein of unknown function (DUF1151)					PFAM (DUF1151), SMART (COIL)
TR256604|c0_g1_i2	109.636854575828	-0.727653463024941	0.438834209716521	0.00154259732733331	0.150072708311459				FALSE	NA										
TR43948|c0_g1_i1	1028.02134091754	-0.0328247304391728	0.111009234744563	0.00242404173190378	0.150072708311459				FALSE	NA										
