testes by stage	TR278673|c0_g1_i3	30992	2.2948	-1.2227	0.0018166	NA		Breast cancer metastasis-suppressor	PFAM (Sds3), SMART (COIL)		FALSE
testes by stage	TR50740|c0_g1_i1	30995	3.8942	3.1516	0.0018201	NA		-phosphatase	PFAM (PP2C, PP2C_C), SMART (PP2Cc, PP2C_SIG, COIL)	No	FALSE
testes by stage	TR257625|c0_g2_i1	31040	2.2894	-1.3936	0.0018453	NA	LZTFL1	Leucine zipper transcription factor-like 1	SMART (COIL)	No	FALSE
testes by stage	TR242644|c4_g2_i3	31057	2.0384	-1.9983	0.0018578	NA	LOK	serine threonine-protein kinase	PFAM (Pkinase, Pkinase_Tyr, FHA, Kdo), SMART (FHA, S_TKc, STYKc)	No	FALSE
testes by stage	TR264483|c1_g1_i3	31070	13.028	-1.9145	0.0018682	NA		tyrosine-protein kinase receptor	PFAM (MAM, Pkinase_Tyr, Pkinase, Ldl_recept_a), SMART (TRANS, TyrKc, LDLa, SIGNAL, STYKc, FBG, COIL, EGF)	No	FALSE
testes by stage	TR270869|c3_g1_i6	31101	2.1356	-1.8548	0.001882	NA		Gpi inositol deacylase pgap1	PFAM (PGAP1, LACT), SMART (TRANS, COIL, SIGNAL)	No	FALSE
testes by stage	TR237496|c2_g5_i2	31103	2.1584	1.0001	0.0018834	NA	HARBI1	transposon protein	PFAM (Plant_tran, Transposase_11), SMART (TRANS)	No	FALSE
testes by stage	TR204409|c1_g1_i1	31105	3.39	-1.4238	0.0018839	NA	ATG1	Domain of unknown function (DUF3543)	PFAM (Pkinase_Tyr, DUF3543, Pkinase, Kdo), SMART (S_TKc, COIL, STYKc, TRANS)	No	FALSE
testes by stage	TR280772|c2_g1_i1	31113	1.7882	1.4195	0.0018919	NA		Endonuclease/Exonuclease/phosphatase family	PFAM (Exo_endo_phos), SMART (COIL)	No	FALSE
testes by stage	TR263541|c0_g1_i1	31120	2.0896	9.4754	0.0018982	NA	RPS9	Ribosomal protein s9	PFAM (Ribosomal_S4, S4), SMART (S4, TRANS)	No	FALSE
testes by stage	TR239188|c0_g1_i1	31131	2.5061	1.1719	0.0019093	NA	THAP9	THAP domain containing 9	PFAM (THAP, Transposase_37), SMART (THAP, DM3, COIL)	No	FALSE
testes by stage	TR262257|c2_g4_i1	31154	2.4197	1.0723	0.0019257	NA	C5ORF54	chromosome 5 open reading frame 54	PFAM (hATC)	No	FALSE
testes by stage	TR200750|c0_g1_i4	31160	2.7472	-1.6535	0.0019304	syntaxin-16	SYX16	SNARE domain	PFAM (SNARE, Syntaxin), SMART (TRANS, t_SNARE, COIL)	No	FALSE
testes by stage	TR256730|c0_g4_i3	31168	2.0797	-1.386	0.0019338	NA		to zinc finger, MYM domain containing 1	PFAM (hATC), SMART (ZnF_TTF, COIL, TRANS)	No	FALSE
testes by stage	TR215967|c3_g1_i2	31185	11.162	1.0232	0.0019435	takeout					FALSE
testes by stage	TR259752|c0_g1_i2	31215	1.5731	-1.6019	0.0019636	NA	OR85C	Odorant receptor	PFAM (7tm_6, 7tm_7), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR251031|c1_g4_i1	31234	1.5964	-1.547	0.0019766	NA		Inherit from KOG: Zinc finger protein	SMART (ZnF_C2H2)	No	FALSE
testes by stage	TR234398|c3_g1_i1	31249	3.9649	1.2937	0.001988	NA				Yes	TRUE
testes by stage	TR207646|c1_g3_i6	31270	13.984	1.1708	0.0020072	NA		Glutathione S-transferase, N-terminal domain	PFAM (GST_N, GST_C), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR250954|c1_g4_i1	31275	3.2361	-1.1631	0.0020139	NA		f-box only protein	PFAM (zf-UBR, F-box, Cyclin_N), SMART (PbH1, CASH, FBOX, CYCLIN)		FALSE
testes by stage	TR204414|c1_g14_i3	31287	4.646	-1.6834	0.0020264	NA		tar RNA binding protein	PFAM (dsrm), SMART (DSRM)		FALSE
testes by stage	TR241339|c0_g1_i1	31289	2.627	-1.015	0.0020277	NA		acetylcholine receptor subunit	PFAM (Neur_chan_LBD, Neur_chan_memb), SMART (TRANS, SIGNAL)	No	FALSE
testes by stage	TR274256|c5_g3_i1	31291	29.286	1.1375	0.0020288	NA	SUG	Nucleoside H+ symporter	PFAM (MFS_1, Nuc_H_symport, LacY_symp), SMART (TRANS)	No	FALSE
testes by stage	TR238550|c0_g1_i5	31300	1.1667	-6.4247	0.0020332	NA	OR85C	Odorant receptor	PFAM (7tm_6, 7tm_7), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR271756|c3_g1_i9	31318	1.607	-1.4351	0.0020481	NA		Immunoglobulin domain	PFAM (I-set, ig, V-set), SMART (IGc2, IG, SIGNAL)	No	FALSE
testes by stage	TR220489|c0_g1_i3	31321	7.1329	3.0403	0.0020522	NA		short chain dehydrogenase	PFAM (adh_short, KR, Epimerase), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR235315|c0_g2_i2	31325	11.237	-2.0648	0.0020552	NA		Mad3/BUB1 homology region 1	PFAM (Pkinase_Tyr, Mad3_BUB1_I, Pkinase), SMART (Mad3_BUB1_I, STYKc)	No	FALSE
testes by stage	TR246118|c5_g1_i16	31332	1.317	-1.6155	0.0020594	NA		receptor	PFAM (7tm_1, 7TM_GPCR_Srw, 7TM_GPCR_Srsx, 7TM_GPCR_Srx), SMART (TRANS)	No	FALSE
testes by stage	TR1400|c0_g1_i1	31333	1.8334	1.324	0.0020605	NA		transmembrane and TPR repeat-containing protein	PFAM (TPR_1, TPR_2, DUF1736), SMART (TPR, TRANS, SIGNAL)	No	FALSE
testes by stage	TR257607|c1_g1_i3	31337	4.3624	-2.985	0.0020653	NA		RINGv	PFAM (zf-C3HC4), SMART (TRANS, RINGv)	No	FALSE
testes by stage	TR282917|c2_g1_i5	31364	1.931	-1.402	0.0020899	NA		7tm Odorant receptor	PFAM (7tm_6, 7tm_7), SMART (TRANS)	No	FALSE
testes by stage	TR237490|c1_g4_i2	31365	1.1203	-1.845	0.0020899	NA		protein phosphatase 1, regulatory subunit 27	PFAM (Ank), SMART (ANK)	No	FALSE
testes by stage	TR230867|c1_g4_i12	31374	1.3172	-6.6699	0.0020934	InR2					FALSE
testes by stage	TR214081|c1_g1_i1	31382	1.8059	-1.5653	0.0021009	NA		VWC	PFAM (VWC), SMART (VWC, TSP1, SIGNAL, COIL, TRANS)		FALSE
testes by stage	TR261431|c1_g2_i2	31395	2.079	1.1806	0.0021097	NA		Inherit from biNOG: piggyBac transposable element derived 4	PFAM (7tm_6, Transposase_11), SMART (TRANS)	No	FALSE
testes by stage	TR237504|c4_g1_i3	31424	2.9842	1.0372	0.0021362	NA		synapse-associated protein	PFAM (BSD), SMART (BSD, COIL)	No	FALSE
testes by stage	TR209447|c0_g1_i1	31483	14.501	-1.3167	0.0021932	TAF6	TAF6	Transcription initiation factor TFIID	PFAM (DUF1546, TAF, Histone), SMART (TAF, COIL)		FALSE
testes by stage	TR274059|c5_g6_i3	31495	8.4371	-1.6185	0.0022052	NA		NA	SMART (TRANS)	No	FALSE
testes by stage	TR198269|c1_g3_i3	31497	20.131	-1.1865	0.0022081	NA		arylsulfatase b	PFAM (Sulfatase, Phosphodiest), SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR248543|c1_g3_i2	31503	1.2989	-2.0371	0.0022137	NA		glutamate receptor, ionotropic kainate	PFAM (Lig_chan-Glu_bd, ANF_receptor, SBP_bac_3, Lig_chan), SMART (TRANS, Lig_chan-Glu_bd, PBPe, SIGNAL)	No	FALSE
testes by stage	TR275574|c3_g4_i2	31540	2.7486	1.2123	0.0022452	NA		BRO1	PFAM (BRO1, PDZ, HR1, Drf_FH3, Drf_GBD, Drf_DAD, FH2), SMART (COIL, BRO1, PDZ, Hr1, Drf_FH3, FH2)	No	FALSE
testes by stage	TR202127|c0_g1_i12	31548	6.608	-1.1726	0.0022598	ninaB	NINAB	neither inactivation nor afterpotential B	PFAM (RPE65)	No	FALSE
testes by stage	TR284926|c0_g1_i2	31556	2.3849	1.9085	0.0022629	NA		receptor	PFAM (7tm_1, 7TM_GPCR_Srsx, 7TM_GPCR_Srx, 7TM_GPCR_Srw, Git3), SMART (TRANS)	No	FALSE
testes by stage	TR205976|c0_g1_i1	31563	2.3959	-3.1202	0.002268	NA		Inherit from biNOG: cyclic nucleotide binding domain containing 2	PFAM (cNMP_binding), SMART (cNMP)	No	FALSE
testes by stage	TR280191|c0_g1_i1	31577	2.0325	-1.3332	0.0022794	NA		7 transmembrane receptor (rhodopsin family)	PFAM (7tm_1, 7TM_GPCR_Srv, 7TM_GPCR_Srsx), SMART (TRANS, COIL, SIGNAL)	No	FALSE
testes by stage	TR237510|c0_g1_i3	31592	4.2588	1.4029	0.0022939	IRSp53		Insulin receptor tyrosine kinase substrate	PFAM (IMD, SH3_1, SH3_2), SMART (SH3, COIL)	No	FALSE
testes by stage	TR279601|c0_g1_i1	31598	6.1575	1.0822	0.0022975	NA	MR	anaphase-promoting complex, subunit	PFAM (APC2, Cullin), SMART (APC2, CULLIN, COIL)	No	FALSE
testes by stage	TR252143|c0_g1_i1	31612	46.289	2.0225	0.0023153	NA		Disintegrin	PFAM (Disintegrin, Pep_M12B_propep, Reprolysin), SMART (TRANS, DISIN, SIGNAL, COIL)	No	FALSE
testes by stage	TR236633|c2_g2_i5	31626	5.6212	1.2916	0.002328	NA		NA		No	FALSE
testes by stage	TR223262|c0_g2_i8	31630	8.7737	-1.0112	0.0023331	NA		SERPIN	PFAM (Serpin), SMART (SERPIN, SIGNAL, COIL)	No	FALSE
testes by stage	TR238527|c3_g2_i6	31631	1.284	-1.4963	0.0023349	NA		CUB domain	PFAM (CUB), SMART (CUB, TRANS, LDLa, SIGNAL)		FALSE
testes by stage	TR275672|c1_g1_i1	31671	7.284	1.0842	0.0023775	NA		Sulfatase	PFAM (Sulfatase, Phosphodiest), SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR126317|c0_g1_i1	31685	3.1212	1.7472	0.0023919	DnaX	DNAX	dna polymerase iii subunits gamma and tau	PFAM (AAA, DNA_pol3_gamma3, RuvB_N, AAA_5, DUF3646, DNA_pol3_tau_5, DNA_pol3_tau_4), SMART (AAA)	No	FALSE
testes by stage	TR209847|c3_g6_i35	31705	2.635	-1.3467	0.0024099	NA		NA	SMART (COIL, TRANS)	No	FALSE
testes by stage	TR233846|c0_g4_i1	31714	10.433	1.6035	0.0024198	NA		ankyrin repeat-containing protein	PFAM (Ank), SMART (ANK, SIGNAL, TRANS)		FALSE
testes by stage	TR245040|c1_g1_i2	31729	1.967	1.2045	0.0024303	NA	EIF2G	Translation initiation factor 2	PFAM (GTP_EFTU, eIF2_C, GTP_EFTU_D2, SET, Pre-SET, Chromo), SMART (SET, CHROMO, COIL, SIGNAL)	No	FALSE
testes by stage	TR239364|c0_g1_i1	31730	1.7031	-1.5703	0.002432	NA		Kazal-type serine protease inhibitor domain	PFAM (Kazal_2, Kazal_1), SMART (KAZAL, SIGNAL)	No	FALSE
testes by stage	TR257641|c3_g2_i8	31747	1.7342	-1.5786	0.0024497	NA		Inherit from biNOG: testis expressed 264	PFAM (AraC_E_bind), SMART (TRANS)	No	FALSE
testes by stage	TR244255|c0_g1_i2	31754	1.8557	9.3139	0.0024637	NA	RPP25	ribonuclease P MRP 25kDa	PFAM (Alba, Rpp20), SMART (SIGNAL, TRANS)		FALSE
testes by stage	TR283404|c10_g7_i8	31793	1.466	-1.5739	0.0025085	NA		ZnF_C2HC	PFAM (Peptidase_A2B, RVP, RVP_2), SMART (ZnF_C2HC, COIL)	No	FALSE
testes by stage	TR198223|c1_g2_i1	31795	23.42	-1.116	0.0025096	NA		Potassium voltage-gated channel	PFAM (Ion_trans, K_tetra, Ion_trans_2), SMART (TRANS, BTB, COIL)	No	FALSE
testes by stage	TR254354|c0_g1_i1	31801	1.8586	1.248	0.0025131	scute	ASH1	Helix-loop-helix DNA-binding domain	PFAM (HLH), SMART (HLH, COIL)	No	FALSE
testes by stage	TR198289|c6_g1_i2	31805	1.886	1.2635	0.0025148	r.t.		Retrotransposon protein	PFAM (RVT_1, Exo_endo_phos), SMART (COIL, ZnF_C2HC, TRANS)	No	FALSE
testes by stage	TR278770|c7_g1_i1	31854	2.0395	-1.6602	0.0025637	NA		glucose dehydrogenase	PFAM (GMC_oxred_C, GMC_oxred_N, FAD_binding_2), SMART (TRANS)	No	FALSE
testes by stage	TR196117|c0_g1_i1	31861	1.2359	-1.3771	0.0025719	NA		Insect cuticle protein	PFAM (Chitin_bind_4), SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR72735|c0_g1_i1	31870	1.5597	-1.5645	0.0025817	NA		Haemolymph juvenile hormone binding protein (JHBP)	PFAM (JHBP), SMART (JHBP, SIGNAL)	No	FALSE
testes by stage	TR216674|c0_g1_i4	31871	3.2769	-1.9597	0.0025835	Toll-IP	TOLLIP	Toll interacting protein	PFAM (C2, CUE), SMART (C2, CUE)	No	FALSE
testes by stage	TR277912|c0_g2_i1	31872	3.7043	2.4422	0.0025837	NA	TK1	THymidine Kinase	PFAM (TK)	No	FALSE
testes by stage	TR281214|c2_g5_i1	31874	2.3882	-1.0754	0.0025848	NA		Sterol-sensing domain of SREBP cleavage-activation	PFAM (Patched, Sterol-sensing), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR210636|c0_g1_i1	31879	3.4018	-1.5891	0.0025918	NA	GABRG2	Gamma-aminobutyric acid (GABA) A receptor	PFAM (Neur_chan_memb, Neur_chan_LBD), SMART (TRANS, SIGNAL)	No	FALSE
testes by stage	TR205607|c1_g1_i1	31882	2.7722	1.1082	0.0025985	piggyBac		Inherit from biNOG: piggyBac transposable element derived	PFAM (hATC, MADF_DNA_bdg), SMART (MADF)	No	FALSE
testes by stage	TR224114|c1_g2_i1	31889	1.4977	-1.2082	0.0026062	NA		Putative death-receptor fusion protein (DUF2428)	PFAM (DUF2428), SMART (COIL)	No	FALSE
testes by stage	TR219428|c0_g1_i18	31904	1.731	-1.5126	0.0026226	NA		Immunoglobulin V-set domain	PFAM (I-set, V-set, ig), SMART (IGc2, IG, SIGNAL, ZnF_C2HC)	No	FALSE
testes by stage	TR235696|c0_g1_i1	31911	1.5946	-1.4626	0.0026256	NA		Indigoidine synthase A like protein	PFAM (Indigoidine_A, PfkB)	No	FALSE
testes by stage	TR209803|c0_g1_i1	31922	2.1835	1.6107	0.0026391	NA		serine protease	PFAM (Trypsin, CLIP), SMART (Tryp_SPc, SIGNAL, TRANS, CLIP)	No	FALSE
testes by stage	TR262978|c1_g5_i2	31923	3.4991	1.2841	0.0026404	NA		ubiquitin protein ligase	PFAM (HECT, IQ), SMART (HECTc, IQ, COIL, TRANS)	No	FALSE
testes by stage	TR202273|c0_g1_i3	31960	10.73	-1.2552	0.0026638	NA		CRAL/TRIO domain	PFAM (CRAL_TRIO), SMART (SEC14)	No	FALSE
testes by stage	TR199991|c1_g1_i3	31973	4.3108	-2.5115	0.0026853	NA		NA	SMART (COIL, SIGNAL, TRANS)	No	FALSE
testes by stage	TR268080|c0_g2_i1	32009	62.297	-1.4443	0.0027319	NA		DC-STAMP-like protein	PFAM (DC_STAMP), SMART (TRANS, COIL, RING)	No	FALSE
testes by stage	TR282533|c0_g1_i3	32010	4.1965	1.6628	0.0027332	NA		Transcription factor	PFAM (zf-C2H2), SMART (ZnF_C2H2, COIL)	No	FALSE
testes by stage	TR224196|c1_g1_i1	32018	45.91	1.848	0.0027392	Lubel		IBR	PFAM (IBR), SMART (RING, IBR, COIL, ZnF_RBZ, TRANS)	No	FALSE
testes by stage	TR208044|c1_g3_i2	32030	30.813	1.2622	0.0027511	NA		actin binding	PFAM (LIM, VHP), SMART (LIM, COIL, VHP)	No	FALSE
testes by stage	TR207188|c0_g1_i2	32048	2.9271	-1.6812	0.0027725	NA		Amiloride-sensitive sodium channel	PFAM (ASC), SMART (TRANS)		FALSE
testes by stage	TR212246|c2_g2_i1	32059	2.4244	-1.255	0.0027817	ZnF		Inherit from euNOG: Zinc finger protein	PFAM (zf-C2H2), SMART (ZnF_C2H2)	No	FALSE
testes by stage	TR231172|c1_g1_i1	32061	5.6684	1.5602	0.0027837	NA		Tyrosine-protein kinase PR2	PFAM (Pkinase, Pkinase_Tyr, PBD, SH3_2), SMART (TyrKc, SH3, PBD, STYKc, COIL)	No	FALSE
testes by stage	TR252889|c0_g1_i1	32068	4.0828	-1.1848	0.0027964	NA	AMY	alpha-amylase	PFAM (Alpha-amylase, Alpha-amylase_C), SMART (Aamy_C, Aamy, SIGNAL)	No	FALSE
testes by stage	TR77083|c0_g1_i1	32081	1.5951	-1.461	0.0028121	NA		Inherit from opiNOG: Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_1, rve, Retrotrans_gag), SMART (ZnF_C2HC)	No	FALSE
testes by stage	TR239741|c3_g1_i2	32082	3.0266	-1.456	0.0028126	NA		Inherit from biNOG: cyclic nucleotide binding domain containing 2	PFAM (cNMP_binding), SMART (cNMP)	No	FALSE
testes by stage	TR224198|c1_g3_i3	32084	3.8626	1.0202	0.0028151	ZMYM1	ZMYM1	zinc finger, MYM-type	PFAM (hATC, zf-FCS), SMART (TRASH, ZnF_TTF, COIL)	No	FALSE
testes by stage	TR230486|c0_g1_i1	32107	61.016	-1.1429	0.0028347	NA	KAP-ALPHA3	Importin subunit alpha	PFAM (Arm, HEAT, IBB, KAP), SMART (ARM)	No	FALSE
testes by stage	TR214168|c1_g1_i1	32142	2.0602	9.5338	0.0028716	NA		paraflagellar rod protein	PFAM (Flagellar_rod), SMART (COIL)	No	FALSE
testes by stage	TR257509|c0_g1_i2	32148	3.8798	1.0874	0.0028784	NA		Thioesterase superfamily	PFAM (4HBT)	No	FALSE
testes by stage	TR257645|c0_g1_i1	32150	2.0702	7.6916	0.0028825	NA	RPL32	ribosomal protein L32'	PFAM (Ribosomal_L32e)	No	FALSE
testes by stage	TR205756|c0_g2_i1	32186	1.4826	1.2784	0.0029247	S6kII	S6KII	ribosomal protein S6 kinase	PFAM (Pkinase, Pkinase_Tyr, Pkinase_C, Kdo, CD20), SMART (S_TKc, S_TK_X, TRANS, COIL)	No	FALSE
testes by stage	TR252879|c0_g1_i1	32196	6.0769	-1.1238	0.0029341	NA		Amidase	PFAM (Amidase), SMART (TRANS, SIGNAL)	No	FALSE
testes by stage	TR252104|c0_g1_i4	32209	7.0017	1.5348	0.0029479	bark beetle		Scavenger receptor cysteine-rich domain	PFAM (SRCR, Herpes_UL45), SMART (PbH1, SR, TRANS, CLECT, CUB, SIGNAL)	No	FALSE
testes by stage	TR233234|c0_g1_i1	32210	2.8843	-1.1426	0.002948	NA		Protein of unknown function (DUF1032)	PFAM (DUF1032), SMART (COIL)		FALSE
testes by stage	TR204869|c20_g1_i4	32221	3.8329	1.1717	0.0029559	r.t.		Inherit from KOG: Retrotransposon protein		Yes	TRUE
testes by stage	TR265358|c0_g6_i4	32245	1.6685	1.0381	0.0029802	NA	HARBI1	transposon protein	PFAM (Plant_tran, Transposase_11), SMART (TRANS)	No	FALSE
testes by stage	TR220311|c4_g2_i4	32274	36.006	-1.1928	0.003025	Pkd2	PKD2	Polycystic kidney disease	PFAM (PKD_channel, Ion_trans), SMART (TRANS, COIL, EFh)	No	FALSE
testes by stage	TR262805|c0_g2_i6	32280	3.579	1.1848	0.0030309	NA		Plant transposon protein	PFAM (Plant_tran)	No	FALSE
testes by stage	TR247020|c1_g2_i1	32291	2.4284	1.3196	0.0030391	NA		Inherit from opiNOG: to reverse transcriptase	PFAM (RVT_1, rve, RVP, zf-CCHC), SMART (ZnF_C2HC, COIL)	No	FALSE
testes by stage	TR202671|c3_g8_i6	32299	1.8835	-3.0954	0.0030522	NA		KISc	PFAM (Kinesin, G-gamma), SMART (KISc, COIL, GGL)	No	FALSE
testes by stage	TR196167|c0_g1_i2	32318	67.756	-1.2573	0.0030838	NA		Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_1, RnaseH, zf-CCHC, DUF1891, Exo_endo_phos), SMART (COIL, ZnF_C2HC)	No	FALSE
testes by stage	TR279327|c0_g1_i2	32357	2.7189	1.0295	0.003141	NA	SPOPL	Speckle-type POZ	PFAM (BTB, MATH), SMART (BTB, MATH)		FALSE
testes by stage	TR265863|c2_g1_i1	32376	12.043	-1.0612	0.0031653	NA		Mitogen-activated protein kinase kinase 1 interacting	PFAM (MAPKK1_Int)	No	FALSE
testes by stage	TR209776|c9_g3_i1	32378	3.6957	-3.012	0.003173	NA		Fructose-1,6-bisphosphatase	PFAM (FBPase, Inositol_P)	No	FALSE
testes by stage	TR206699|c1_g1_i5	32406	5.3587	-1.745	0.0032093	tiptop		ZnF_C2H2	PFAM (zf-C2H2), SMART (ZnF_C2H2, SIGNAL, TRANS)	No	FALSE
testes by stage	TR110151|c0_g1_i1	32415	21.426	1.0832	0.0032269	pickled eggs		Growth-Arrest-Specific Protein 2 Domain	PFAM (GAS2, CH), SMART (GAS2, CH, COIL)	No	FALSE
testes by stage	TR218609|c0_g1_i9	32422	1.6161	1.2066	0.003231	NA		Anoctamin	PFAM (Anoctamin), SMART (TRANS)	No	FALSE
testes by stage	TR242663|c12_g1_i3	32464	9.5585	2.4732	0.0032734	NA		oxidoreductase activity	PFAM (KR, adh_short, Epimerase), SMART (TRANS)	No	FALSE
testes by stage	TR223092|c3_g5_i1	32467	1.7096	-1.8694	0.0032784	NA		Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_1, rve, zf-H2C2, RVP, Retrotrans_gag), SMART (COIL, ZnF_C2HC, TRANS)	Yes	TRUE
testes by stage	TR259771|c0_g1_i6	32471	34.924	-1.1087	0.0032834	NA	APOOL	Apolipoprotein O	PFAM (ApoO), SMART (TRANS, SIGNAL)	No	FALSE
testes by stage	TR221754|c0_g1_i4	32491	1.643	1.4131	0.0033164	NA	JRKL	tigger transposable element derived	PFAM (DDE, Transposase_Tc5, CENP-B_N), SMART (CENPB)	No	FALSE
testes by stage	TR202918|c0_g1_i2	32500	3.5933	-1.265	0.0033258	NA		Alcohol dehydrogenase transcription factor Myb/SANT-like	PFAM (MADF_DNA_bdg), SMART (MADF, COIL)	No	FALSE
testes by stage	TR244284|c0_g2_i2	32517	3.3756	1.3992	0.003351	NA		glycoside hydrolases	PFAM (Glyco_hydro_1), SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR208839|c0_g2_i1	32542	10.913	-1.0713	0.0033872	NA		Laminin G domain	PFAM (EGF, Laminin_G_2, Laminin_G_1, EGF_2, EGF_CA), SMART (EGF, LamG, EGF_CA, SIGNAL, TRANS)	No	FALSE
testes by stage	TR198844|c4_g2_i2	32544	1.3145	-1.7026	0.0033886	roadkill		Speckle-type poz protein	PFAM (BTB, MATH), SMART (MATH, BTB, COIL, SIGNAL)	No	FALSE
testes by stage	TR232372|c2_g1_i2	32554	9.7839	-1.0324	0.0034031	NA		to serine protease 1	PFAM (Trypsin, Ldl_recept_a), SMART (Tryp_SPc, LDLa, TRANS)	No	FALSE
testes by stage	TR236441|c3_g1_i9	32555	2.0826	1.3781	0.0034035	NA		Plant transposon protein	PFAM (Plant_tran)	No	FALSE
testes by stage	TR280704|c6_g9_i1	32557	2.504	1.0792	0.0034038	NA		pol-like protein	PFAM (RnaseH, RVT_1, Exo_endo_phos)	No	FALSE
testes by stage	TR241375|c0_g1_i1	32580	1.535	1.1489	0.0034331	NA	PLEXB	Plexin B	PFAM (TIG, PSI, Plexin_cytopl, Sema), SMART (IPT, PSI, TRANS, COIL, Sema, SIGNAL)	No	FALSE
testes by stage	TR270825|c1_g1_i17	32582	2.3954	2.2523	0.0034388	NA	OCTBETA2R	octopamine receptor	PFAM (7tm_1, 7TM_GPCR_Srsx, 7TM_GPCR_Srx), SMART (TRANS)	No	FALSE
testes by stage	TR229942|c0_g1_i5	32583	12.791	-1.043	0.0034398	NA		Mitochondrial carrier protein	PFAM (Mito_carr), SMART (TRANS)	No	FALSE
testes by stage	TR283542|c0_g1_i1	32594	1.3995	-1.4057	0.0034547	NA		Inherit from opiNOG: to reverse transcriptase	PFAM (RVT_1, rve, RVP, zf-CCHC), SMART (ZnF_C2HC, COIL)	No	FALSE
testes by stage	TR210114|c0_g1_i2	32628	1.5303	-1.4075	0.0034933	NA		Inherit from biNOG: piggyBac transposable element derived	PFAM (hATC, MADF_DNA_bdg), SMART (MADF)	No	FALSE
testes by stage	TR265335|c1_g1_i1	32642	13.835	1.8112	0.0035191	NA		Cytochrome P450	PFAM (p450), SMART (TRANS)	No	FALSE
testes by stage	TR203406|c0_g1_i1	32657	1.7071	9.1643	0.0035466	NA	H2BFM	Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling	PFAM (Histone, CBFD_NFYB_HMF), SMART (H2B)	No	FALSE
testes by stage	TR236635|c1_g1_i3	32665	2.2004	-1.7573	0.0035553	NA		NA	SMART (COIL)	No	FALSE
testes by stage	TR206738|c5_g2_i6	32677	8.2237	-1.3308	0.0035712	NA	PAT1	Inherit from biNOG: amyloid beta precursor protein (cytoplasmic tail) binding protein 2	PFAM (TPR_1), SMART (COIL)	No	FALSE
testes by stage	TR202148|c1_g2_i5	32687	1.7392	1.4706	0.0035767	NA		NA	SMART (COIL)	No	FALSE
testes by stage	TR204142|c0_g1_i1	32688	1.3505	1.2896	0.0035769	NA	RNF170	ring finger protein 170	PFAM (DUF1232, zf-C3HC4), SMART (TRANS, RING)	No	FALSE
testes by stage	TR263714|c0_g1_i5	32692	1.8448	1.6229	0.003588	NA		Farnesyl diphosphate synthase	PFAM (polyprenyl_synt)	No	FALSE
testes by stage	TR232905|c0_g1_i3	32698	2.6808	-2.0276	0.0035942	NA		apoptosis inhibitor	PFAM (API5), SMART (COIL)	No	FALSE
testes by stage	TR233580|c1_g1_i1	32708	1.5859	1.1909	0.0036115	NA		Ankyrin repeat	PFAM (Ank), SMART (ANK)		FALSE
testes by stage	TR262922|c3_g6_i2	32725	51.776	-1.2867	0.0036396	NA		Hydra magnipapillata	PFAM (RVT_2, rve, zf-CCHC, Retrotrans_gag), SMART (ZnF_C2HC, COIL)	No	FALSE
testes by stage	TR285982|c3_g1_i1	32743	3.8169	-1.0632	0.0036636	NA	NLG-5	Carboxylesterase family	PFAM (COesterase, Abhydrolase_3), SMART (TRANS, SIGNAL)	No	FALSE
testes by stage	TR240273|c0_g1_i1	32746	1.5548	8.9483	0.0036652	NA	RPL18A	60s ribosomal protein	PFAM (Ribosomal_L18ae)	No	FALSE
testes by stage	TR100289|c0_g2_i1	32773	5.7051	-1.5928	0.0037022	NA		NA	SMART (COIL)	No	FALSE
testes by stage	TR233513|c0_g1_i1	32775	2.4426	1.495	0.0037051	NA	ANKFY1	ankyrin repeat and FYVE domain containing 1	PFAM (Ank, FYVE, BTB), SMART (ANK, FYVE, BTB, COIL)		FALSE
testes by stage	TR226521|c0_g1_i12	32791	2.506	-1.3803	0.0037326	Obp50C	OBP50C	Odorant-binding protein 50c	PFAM (PBP_GOBP), SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR262575|c0_g1_i1	32801	36.556	-1.3155	0.0037396	NA		Phosphatase-1 catalytic subunit binding region	PFAM (PP1c_bdg), SMART (SIGNAL, COIL)	No	FALSE
testes by stage	TR239888|c3_g1_i1	32804	2.1211	1.0357	0.003742	NA		NA		No	FALSE
testes by stage	TR222045|c1_g1_i2	32824	1.7957	-1.2273	0.0037736	NA	SPOP	Speckle-type POZ	PFAM (BTB, MATH), SMART (MATH, BTB)	No	FALSE
